casubla,casubla,casula,N1,c0800,f,NcA
casubla,casubla,casubla,N1,D3453,f,NcA
catabulenses,catabulenses,catabolenses,N3B,c0802,m,NcC
catabulenses,catabulenses,catabulenses,N3B,D346C,m,NcC
catabulum,catabulum,catabolum,N2,c0804,n,NcB
catabulum,catabulum,catabulum,N2,D346D,n,NcB
cataclismus,cataclismus,cataclismus,N2,D346H,m,NcB
cataclysmus,cataclysmus,cataclysmos/-us,N2,c0809,m,NcB
cataclysmus,cataclysmus,cataclysmus,N2,D3471,m,NcB
cataphracta,cataphracta,catafractes/-a,N1,c3218,m,NcA
cataphracta,cataphracta,catafractus,N2/1,c3116,*,Af-
cataphracta,cataphracta,cataphracta,N1,D3494,m,NcA
catarticum,catarticum,catarticum,N2,D34A4,n,NcB
catecizo,catecizo,catecizo,V1,D34BD,,VmF
cateya,cateya,cateya,N1,D34DC,f,NcA
catha,catha,catha,N1,D34DF,f,NcA
cathalettus,cathalettus,cathalettus,N2,D34E3,m,NcB
cathaplasmo,cathaplasmo,cathaplasmo,V1,D34E7,,VmF
cathasta,cathasta,cathasta,N1,D34EG,f,NcA
cathecismus,cathecismus,cathecismus,N2,D34F0,m,NcB
cathecizari,cathecizari,cathecizari,N2,D34F1,m,NcB
cathena,cathena,cathena,N1,D34FD,f,NcA
cathenaticum,cathenaticum,cathenaticum,N2,D34FG,n,NcB
cathesamittum,cathesamittum,cathesamittum,N2,D34G3,n,NcB
cathezizo,cathezizo,cathezizo,V1,D34GA,,VmF
catomus,catomus,catomus,N2,D3512,m,NcB
catulaster,catulaster,catlaster,N2,c0903,m,NcB
catulaster,catulaster,catulaster,N2,D351E,m,NcB
catus,catus,cattus,N2,c0759,m,NcB
catus,catus,catus,N2/1,c0925,*,Af-
catus,catus,catus,N2,15228,m,NpB
catus,catus,catus,N2,D3523,m,NcB
cauillo,cauillo,cauillo,N,D35C1,,NcP
cauillo,cauillo,cauillum/-us,N2,c0959,1,NcB
cauillo,cauillo,cauillor/-o,V1,c0966,,VmF
cauillo,cauillo,cauillus,N2,D35C3,m,NcB
cauillo,cauillo,cauillo,V1,D35BG,,VmF
caupillus,caupillus,caupulus,N2,c0989,m,NcB
caupillus,caupillus,caupillus,N2,D35DA,m,NcB
causia,causia,causea,N1,c1003,f,NcA
causia,causia,causia,N1,D35F0,f,NcA
causo,causo,causor/-o,V1,c1012,,VmF
causo,causo,causus,N2,15317,m,NpB
causo,causo,causum,N2,D35G3,n,NcB
causo,causo,causo,V1,D35ED,,VmF
caybola,caybola,caybola,N1,D360F,f,NcA
cayrellus,cayrellus,cayrellus,N2,D3610,m,NcB
cayronus,cayronus,cayronus,N2,D3614,m,NcB
cayum,cayum,cayum,N2,D3618,n,NcB
cecia,cecia,cecia,N1,D3637,f,NcA
celamen,celamen,celamen,N3B,D3651,n,NcC
celatum,celatum,celatum,N2,D365A,n,NcB
celatum,celatum,celo,V1,c1078,,VmF
celatum,celatum,celo,V1,c1078,,VmF
celatura,celatura,celatura,N1,D365B,f,NcA
celatura,celatura,celo,V1,c1078,,VmF
celestinus,celestinus,celestinus,N2/1,D3677,*,Af-
celia,celia,caelia,N1,c0091,f,NcA
celia,celia,celia,N1,D367D,f,NcA
celia,celia,celium,N2,D3681,n,NcB
celia,celia,cele,N3B,D365F,n,NcC
celibatus,celibatus,celibatus,N2,D367E,m,NcB
cellararius,cellararius,cellariarius,N2,c1068,m,NcB
cellararius,cellararius,cellararius,N2,D368B,m,NcB
cellerarius,cellerarius,cellariarius,N2,c1068,m,NcB
cellerarius,cellerarius,cellerarius,N2,D3694,m,NcB
celonitis,celonitis,celonitis,N3B,D36A0,f,NcC
celonitis,celonitis,celonitis,N3B,D36A0,f,NcC
celum,celum,celes,N3B,15482,m,NpC
celum,celum,celum,N2,D36AA,n,NcB
celum,celum,cele,N3B,D365F,n,NcC
celum,celum,celes,N1,D3674,f,NcA
celum,celum,celis,N3B,D3680,m,NcC
celydrus,celydrus,celydrus,N2,D36AC,m,NcB
cementarius,cementarius,cementarius,N2,D36B1,m,NcB
centha,centha,centha,N1,D36H8,f,NcA
cenulentus,cenulentus,caenulentus,N2/1,c0111,*,Af-
cenulentus,cenulentus,cenulentus,N2/1,D3724,*,Af-
cenum,cenum,caenum,N2,c0112,n,NcB
cenum,cenum,cenus,N2/1,D3727,*,Af-
cenum,cenum,cenum,N2,D3726,n,NcB
ceparia,ceparia,caeparia,N1,c0447,f,NcA
ceparia,ceparia,ceparia,N1,D372C,f,NcA
ceparia,ceparia,ceparium,N2,D372E,n,NcB
ceparius,ceparius,caeparius,N2,c0541,m,NcB
ceparius,ceparius,ceparius,N2,D372F,m,NcB
cepia,cepia,cepia,N1,D373F,f,NcA
cepia,cepia,caepe,N3B,c0322,n,NcC
cepia,cepia,cepius,N2/1,15693,*,Af-
cepula,cepula,caepula,N1,c1194,f,NcA
cepula,cepula,cepula,N1,D374E,f,NcA
cepum,cepum,cepi,N2,15688,m,NpB
cepum,cepum,cepum,N2,D374G,n,NcB
cepum,cepum,cepus,N2,D374H,m,NcB
cepum,cepum,cepes,N3B,D3734,f,NcC
cercha,cercha,cercho,V1,D3777,,VmF
cercha,cercha,cercha,N1,D3775,f,NcA
cercho,cercho,cercho,V1,D3777,,VmF
cercius,cercius,cercius,N2/1,15771,*,Af-
cercius,cercius,circius,N2,c1685,m,NcB
cercius,cercius,cercius,N2/1,15771,*,Af-
cercius,cercius,cercius,N2,D377H,m,NcB
cerefolium,cerefolium,caerefolium,N2,c0119,n,NcB
cerefolium,cerefolium,cerefolium,N2,D3793,n,NcB
ceremonia,ceremonia,caerimonia,N1,c0000,f,NcA
ceremonia,ceremonia,ceremonia,N1,D3795,f,NcA
ceremonior,ceremonior,ceremonior,V1,D3798,,VmF
cereuisia,cereuisia,ceruesia,N1,c1281,f,NcA
cereuisia,cereuisia,cereuisia,N1,D37A6,f,NcA
cerimonia,cerimonia,caerimonia,N1,c0000,f,NcA
cerimonia,cerimonia,cerimonia,N1,D37B8,f,NcA
ceruesa,ceruesa,ceruesia,N1,c1281,f,NcA
ceruesa,ceruesa,ceruesa,N1,D37G0,f,NcA
ceruisa,ceruisa,ceruesia,N1,c1281,f,NcA
ceruisa,ceruisa,ceruisa,N1,D37GG,f,NcA
ceruleum,ceruleum,ceruleum,N2,D37H2,n,NcB
cesa,cesa,cesa,N2,D37HD,n,NcB
cesa,cesa,cesa,N1,D37HC,f,NcA
cespes,cespes,caespes/caespis,N3B,c0139,m,NcC
cespes,cespes,cespes,N3B,D3805,m,NcC
cespito,cespito,caespito,V1,c0142,,VmF
cespito,cespito,cespito,V1,D3807,,VmF
cestifer,cestifer,cistifer,N2,c1974,m,NcB
cestifer,cestifer,cestifer,N2,D3828,m,NcB
cestus,cestus,caestus,N4,c0145,m,NcD
cestus,cestus,cestos/-us,N2,c1305,m,NcB
cestus,cestus,cestus,N4,D382B,m,NcD
ceta,ceta,cetus/-os,N2,c1316,1,NcB
ceta,ceta,diaeta,N1,d1245,f,NcA
ceta,ceta,ceton,N2,D383A,n,NcB
ceta,ceta,ceta,N1,D382D,f,NcA
cetoninum,cetoninum,cetoninum,N2,D383B,n,NcB
chabanaria,chabanaria,chabanaria,N1,D3850,f,NcA
chabentia,chabentia,chabentia,N1,D3854,f,NcA
chabocellus,chabocellus,chabocellus,N2,D3857,m,NcB
chacanus,chacanus,chacanus,N2,D3859,m,NcB
chacea,chacea,chacea,N1,D385B,f,NcA
chaceria,chaceria,chaceria,N1,D385D,f,NcA
chaecia,chaecia,chaecia,N1,D3864,f,NcA
chafagium,chafagium,chafagium,N2,D3866,n,NcB
chaganus,chaganus,chaganus,N2,D386A,m,NcB
chaia,chaia,chaia,N1,D386B,f,NcA
chalannus,chalannus,chalannus,N2,D386E,m,NcB
chalceria,chalceria,chalceria,N1,D386H,f,NcA
chalfagium,chalfagium,chalfagium,N2,D3876,n,NcB
chalia,chalia,chalia,N1,D3878,f,NcA
chalifa,chalifa,chalifa,N2,D3879,n,NcB
chalma,chalma,chalma,N1,D387A,f,NcA
chama,chama,chama,I,c1345,,X--
chama,chama,chema/-e,N1,c1423,f,NcA
chama,chama,chama,N1,D3886,f,NcA
chambellanus,chambellanus,chambellanus,N2,D3889,m,NcB
chambrerius,chambrerius,chambrerius,N2,D388D,m,NcB
chamelotum,chamelotum,chamelotum,N2,D388F,n,NcB
chamera,chamera,chamera,N1,D388H,f,NcA
chaminerius,chaminerius,chaminerius,N2,D3892,m,NcB
champerius,champerius,champerius,N2,D389E,m,NcB
chamus,chamus,chamus,N2,D38A0,m,NcB
chanaba,chanaba,chanaba,N1,D38A2,f,NcA
chanterium,chanterium,chanterium,N2,D38B4,n,NcB
chanterium,chanterium,chanterius,N2,D38B5,m,NcB
chanterius,chanterius,chanterius,N2,D38B5,m,NcB
chanto,chanto,chanto,N3B,D38B6,m,NcC
chapa,chapa,chapa,N1,D38B9,f,NcA
chapella,chapella,chapella,N1,D38BB,f,NcA
chapitellum,chapitellum,chapitellum,N2,D38BG,n,NcB
chapularium,chapularium,chapularium,N2,D38C7,n,NcB
characterizo,characterizo,characterizo,V1,D38CE,,VmF
charagius,charagius,charagius,N2,D38CH,m,NcB
charagma,charagma,charagma,N3B,D38D0,n,NcC
charaxator,charaxator,charaxator,N3B,D38D4,m,NcC
charaxator,charaxator,charaxo,V1,c1390,,VmF
chardo,chardo,chardo,N3B,D38D9,m,NcC
chareria,chareria,chareria,N1,D38DA,f,NcA
chargatorium,chargatorium,chargatorium,N2,D38E2,n,NcB
chargia,chargia,chargio,V1,D38EB,,VmF
chargia,chargia,chargia,N1,D38E5,f,NcA
chario,chario,chario,V1,D38EC,,VmF
charisteum,charisteum,charisteum,N2,D38F6,n,NcB
charitaderius,charitaderius,charitaderius,N2,D38F7,m,NcB
charitas,charitas,charitas,N3B,c0655,f,NcC
charitas,charitas,charitas,N3B,16166,f,NpC
charitas,charitas,charitas,N3B,D38F8,f,NcC
charitas,charitas,charita,N1,16164,f,NpA
charitatiuus,charitatiuus,charitatiuus,N2/1,D38F9,*,Af-
charitosus,charitosus,charitosus,N2/1,D38FB,*,Af-
chariuarium,chariuarium,chariuarium,N2,D38FC,n,NcB
charmus,charmus,charmus,N2,D38FF,m,NcB
charnagium,charnagium,charnagium,N2,D38FG,n,NcB
charneria,charneria,charneria,N1,D38G3,f,NcA
charneria,charneria,charnerium,N2,D38G4,n,NcB
charnerium,charnerium,charnerium,N2,D38G4,n,NcB
charragium,charragium,charragium,N2,D38GC,n,NcB
charrata,charrata,charrata,N1,D38GE,f,NcA
charreria,charreria,charreria,N1,D38H1,f,NcA
charreria,charreria,charrerium,N2,D38H4,n,NcB
charreum,charreum,charreum,N2,D38HA,n,NcB
charriagium,charriagium,charriagium,N2,D38HC,n,NcB
charruagium,charruagium,charruagium,N2,D3901,n,NcB
chartapacia,chartapacia,chartapacia,N1,D390D,f,NcA
chartellarii,chartellarii,chartellarii,N2,D3910,m,NcB
charterius,charterius,charterius,N2,D3912,m,NcB
charticinium,charticinium,charticinium,N2,D3915,n,NcB
chartulo,chartulo,chartulo,V1,D391F,,VmF
chasalamentum,chasalamentum,chasalamentum,N2,D3928,n,NcB
chasamentum,chasamentum,chasamentum,N2,D3929,n,NcB
chasellum,chasellum,chasellum,N2,D392E,n,NcB
chaslania,chaslania,chaslania,N1,D392H,f,NcA
chassa,chassa,chassa,N1,D3931,f,NcA
chassa,chassa,chassum,N2,D3938,n,NcB
chassamentum,chassamentum,chassamentum,N2,D3932,n,NcB
chassia,chassia,chassio,V1,D3935,,VmF
chassia,chassia,chassia,N1,D3933,f,NcA
chasto,chasto,chasto,N3B,D393B,m,NcC
chasula,chasula,chasula,N1,D393E,f,NcA
chata,chata,chata,N1,D393F,f,NcA
chatologus,chatologus,chatologus,N2,D393H,m,NcB
chauagium,chauagium,chauagium,N2,D3941,n,NcB
chaualcata,chaualcata,chaualcata,N1,D3942,f,NcA
chauallagium,chauallagium,chauallagium,N2,D3943,n,NcB
chaucia,chaucia,chaucia,N1,D394E,f,NcA
chaufagium,chaufagium,chaufagium,N2,D3956,n,NcB
cheoca,cheoca,cheoca,N1,D3982,f,NcA
cheppus,cheppus,cheppus,N2,D3987,m,NcB
chere,chere,chaere,I,c1322,,X--
chere,chere,chere,I,D398C,,X--
chere,chere,cherus,N2,D39A0,m,NcB
cherimonia,cherimonia,cherimonia,N1,D398F,f,NcA
cheruigium,cheruigium,cheruigium,N2,D399E,n,NcB
chesa,chesa,chesa,N1,D39A1,f,NcA
chesia,chesia,chesia,N1,D39A4,f,NcA
chochlear,chochlear,chochlear,N3B,D39GF,n,NcC
chochlear,chochlear,cochlear/-e,N3B,c2253,,NcC
chorona,chorona,corona,N1,c4068,f,NcA
chorona,chorona,chorona,N1,D3A28,f,NcA
chors,chors,cohors,N3B,c2335,f,NcC
chors,chors,chors,N3B,D3A2B,f,NcC
ciclas,ciclas,ciclas,N3B,D3A9D,f,NcC
ciclus,ciclus,ciclus,N2,D3A9G,m,NcB
cimatura,cimatura,cimatura,N1,D3AD5,f,NcA
cimatura,cimatura,cimo,V1,D3AD4,,VmF
cimborium,cimborium,cimborium,N2,D3ADD,n,NcB
cimentum,cimentum,caementum,N2,c0149,n,NcB
cimentum,cimentum,cimentum,N2,D3AE2,n,NcB
cimilia,cimilia,cimelium,N2,c1620,n,NcB
cimilia,cimilia,cimilia,N2,D3AEE,n,NcB
ciminum,ciminum,cuminum,N2,c4588,n,NcB
ciminum,ciminum,ciminus,N2/1,16655,*,Af-
ciminum,ciminum,cimen,N3B,D3AE1,n,NcC
ciminum,ciminum,ciminum,N2,D3AF1,n,NcB
cimiterium,cimiterium,coemeterium,N2,c2267,n,NcB
cimiterium,cimiterium,cimiterium,N2,D3AF4,n,NcB
cinegild,cinegild,cinegild,N,D3AHC,,NcP
cinifes,cinifes,sciniphes,N3B,s0648,f,NcC
cinifes,cinifes,sciniphes,N3B,s0648,f,NcC
cinifes,cinifes,cinifes,N3B,D3B14,f,NcC
circlus,circlus,circulus,N2,c1694,m,NcB
circlus,circlus,circlus,N2,D3B66,m,NcB
circuitio,circuitio,circumitio,N3B,c1783,f,NcC
circuitio,circuitio,circuitio,N3B,D3B6E,f,NcC
circuitor,circuitor,circumitor,N3B,c1784,m,NcC
circuitor,circuitor,circuitor,N3B,D3B6G,m,NcC
circuitor,circuitor,circumeo,VA,c1741,,VmN
circuitus,circuitus,circumeo,VA,c1741,,VmN
circuitus,circuitus,circumitus,N4,c9989,m,NcD
circuitus,circuitus,circuitus,N4,D3B71,m,NcD
circumforanus,circumforanus,circumforaneus,N2/1,c1757,*,Af-
circumforanus,circumforanus,circumforanus,N2/1,D3B8B,*,Af-
cirocleus,cirocleus,cirocleus,N2,D3BB5,m,NcB
cirogrillus,cirogrillus,cirogrillus,N2,D3BBB,m,NcB
cirurgicus,cirurgicus,cirurgicus,N2,D3BC9,m,NcB
ciueria,ciueria,ciueria,N1,D3BHH,f,NcA
ciueria,ciueria,ciuerium,N2,D3C00,n,NcB
ciula,ciula,ciula,N1,D3C18,f,NcA
clamidatus,clamidatus,clamidatus,N2/1,D3C44,*,Af-
clamis,clamis,chlamys,N3B,c1463,f,NcC
clamis,clamis,clamis,N3B,D3C46,f,NcC
clamis,clamis,clamium,N2,D3C49,n,NcB
clamis,clamis,clamum,N2,D3C54,n,NcB
clamis,clamis,clamus,N2,D3C55,m,NcB
clamis,clamis,clama,N1,D3C34,f,NcA
cletellae,cletellae,clitellae,N1,c2124,f,NcA
cletellae,cletellae,cletella,N1,D3D19,f,NcA
cletellae,cletellae,cletellae,N1,D3D1A,f,NcA
cliuatius,cliuatius,cliuatius,N2/1,D3D5D,*,Af-
cliuatius,cliuatius,cliuatius,N2/1,D3D5D,*,Af-
clocha,clocha,clocha,N1,D3D69,f,NcA
clodus,clodus,claudus,N2/1,c2063,*,Af-
clodus,clodus,clodus,N2/1,D3D79,*,Af-
clodus,clodus,clodus,N2,D3D7A,m,NcB
cloia,cloia,cloia,N1,D3D81,f,NcA
clostrum,clostrum,claustrum,N2,c2077,n,NcB
clostrum,clostrum,clostra,N2,17650,n,NpB
clostrum,clostrum,clostrum,N2,D3D92,n,NcB
cloya,cloya,cloya,N1,D3D9E,f,NcA
cluma,cluma,gluma,N1,g0423,f,NcA
cluma,cluma,cluma,N1,D3DAA,f,NcA
clunabulum,clunabulum,clunaculum,N2,c2146,n,NcB
clunabulum,clunabulum,clunabulum,N2,D3DAC,n,NcB
clustellum,clustellum,claustellum,N2,c2074,n,NcB
clustellum,clustellum,clustellum,N2,D3DBH,n,NcB
clustrum,clustrum,claustrum,N2,c2077,n,NcB
clustrum,clustrum,crustulum,N2,c4690,n,NcB
clustrum,clustrum,clustrum,N2,D3DC0,n,NcB
clusura,clusura,claudo,V3,c7058,,VmH
clusura,clusura,clausura,N1,c7059,f,NcA
clusura,clusura,clusura,N1,D3DC2,f,NcA
clypeo,clypeo,clipeus/-um,N2,c2123,1,NcB
clypeo,clypeo,clypeo,V1,D3DC8,,VmF
clypeo,clypeo,clypeus,N2,D3DCB,m,NcB
cochia,cochia,cochia,N1,D3E01,f,NcA
cochleare,cochleare,cochleare,N3B,D3E0A,n,NcC
cochleare,cochleare,cochlear/-e,N3B,c2253,n,NcC
cochleare,cochleare,cochlearis,N3A,c2254,*,Af-
cochleare,cochleare,cochleare,N3B,D3E0A,n,NcC
cocina,cocina,coquinus,N2/1,c1148,*,Af-
cocina,cocina,coquina,N1,c1161,f,NcA
cocina,cocina,cocina,N1,D3E11,f,NcA
cocinarius,cocinarius,coquinaris,N3A,c3982,*,Af-
cocinarius,cocinarius,coquinarius,N2/1,c3983,*,Af-
cocinarius,cocinarius,cocinarius,N2/1,D3E13,*,Af-
cocinarius,cocinarius,coquinarius,N2/1,c3983,*,Af-
cocinarius,cocinarius,cocinarius,N2/1,D3E13,*,Af-
coclear,coclear,cochlear/-e,N3B,c2253,n,NcC
coclear,coclear,coclear,N3B,D3E1E,n,NcC
coclear,coclear,cochlear/-e,N3B,c2253,,NcC
coclearium,coclearium,cochlear/-e,N3B,c2253,n,NcC
coclearium,coclearium,cochlearis,N3A,c2254,*,Af-
coclearium,coclearium,cochlearium,N2,c7934,n,NcB
coclearium,coclearium,cochlearium,N2,c2255,n,NcB
coclearium,coclearium,coclearium,N2,D3E1H,n,NcB
coclearium,coclearium,coclearius,N2/1,D3E20,*,Af-
coclearium,coclearium,coclear,N3B,D3E1E,n,NcC
coclearius,coclearius,cochlearis,N3A,c2254,*,Af-
coclearius,coclearius,coclearius,N2/1,D3E20,*,Af-
coclearius,coclearius,coclearius,N2/1,D3E20,*,Af-
cocleatus,cocleatus,cocleatus,N2/1,D3E22,*,Af-
cocliarium,cocliarium,cochlearium,N2,c2255,n,NcB
cocliarium,cocliarium,cochlearium,N2,c7934,n,NcB
cocliarium,cocliarium,cocliarium,N2,D3E23,n,NcB
coco,coco,coco,N3B,D3E26,m,NcC
coco,coco,coquo,V3,c3991,,VmH
coco,coco,coquus/-os,N2,c3992,m,NcB
coco,coco,cocus,N2,D3E50,m,NcB
coco,coco,coco,V3,D3DH8,,VmH
cocodrillus,cocodrillus,crocodilus/-os,N2,c4403,m,NcB
cocodrillus,cocodrillus,cocodrillus,N2,D3E28,m,NcB
coconus,coconus,coconus,N2,D3E2F,m,NcB
cocus,cocus,coquus/-os,N2,c3992,m,NcB
cocus,cocus,cocus,N2,D3E50,m,NcB
coda,coda,cauda,N1,c0935,f,NcA
coda,coda,coda,N1,D3E53,f,NcA
codex,codex,caudex,N3B,c0937,m,NcC
codex,codex,codex,N3B,D3E5B,m,NcC
codicarius,codicarius,caudicarius,N2/1,c0940,*,Af-
codicarius,codicarius,codicarius,N2/1,D3E5F,*,Af-
codicarius,codicarius,caudicarius,N2/1,c0940,*,Af-
codicarius,codicarius,codicarius,N2/1,D3E5F,*,Af-
coeliger,coeliger,caeliger,N2/1,c0100,*,Af-
coeliger,coeliger,coeliger,N2/1,D3E73,*,Af-
coena,coena,cena,N1,c1089,f,NcA
coena,coena,ceno/-or,V1,c1108,,VmF
coena,coena,coenon,N2,c2277,n,NcB
coena,coena,coene,N1,18032,f,NpA
coena,coena,coena,N1,D3E7A,f,NcA
coenaculatus,coenaculatus,cenaculatus,N2/1,c1093,*,Af-
coenaculatus,coenaculatus,coenaculatus,N2/1,D3E7C,*,Af-
coenatio,coenatio,cenatio,N3B,c1098,f,NcC
coenatio,coenatio,coenatio,N3B,D3E80,f,NcC
coequator,coequator,coequator,N3B,D3E95,m,NcC
coequator,coequator,coequo,V1,D3E94,,VmF
coicus,coicus,coicus,N2/1,D3EFC,*,Af-
colera,colera,colerum,N2,D3F2G,n,NcB
colera,colera,colera,N1,D3F24,f,NcA
coleres,coleres,coleres,N3B,D3F28,m,NcC
coleres,coleres,colo,V3,c2480,,VmH
colina,colina,culina,N1,c4547,f,NcA
colina,colina,colina,N1,D3F43,f,NcA
collirida,collirida,collirida,N1,D3FCG,f,NcA
columbare,columbare,columbare,N3B,D3G22,n,NcC
columbare,columbare,columbar/-e,N3B,c2522,n,NcC
columbare,columbare,columbare,N3B,D3G22,n,NcC
columbare,columbare,columbor,V1,c2527,,VmF
colustrum,colustrum,colostrum,N2,c4546,n,NcB
colustrum,colustrum,colustrum,N2,D3G3E,n,NcB
cominum,cominum,cuminum,N2,c4588,n,NcB
cominum,cominum,comini,N2/1,18621,*,Af-
cominum,cominum,cominum,N2,D3G99,n,NcB
comisator,comisator,comissator,N3B,c2583,m,NcC
comisator,comisator,comisator,N3B,D3G9C,m,NcC
comisator,comisator,comissor,V1,c2584,,VmF
comitior,comitior,comitio/-or,V1,c2592,,VmF
comitior,comitior,comitior,V1,D3GC1,,VmF
comito,comito,comitor/-o,V1,c2595,,VmF
comito,comito,comitus,N2,D3GCC,m,NcB
comito,comito,comito,V1,D3GA6,,VmF
comito,comito,como,V3,c2757,,VmH
commento,commento,commentum,N2,c2636,n,NcB
commento,commento,commentor/-o,V1,c2656,,VmF
commento,commento,comminiscor/-o,V3,c2677,,VmH
commento,commento,commentus,N2/1,D3H0B,*,Af-
commento,commento,commento,V1,D3H03,,VmF
commerchium,commerchium,commerchium,N2,D3H0F,n,NcB
compactum,compactum,compectum,N2,c2718,n,NcB
compactum,compactum,compaciscor,V3,c2765,,VmH
compactum,compactum,compaciscor,V3,c2765,,VmH
compactum,compactum,compingo,V3,c2840,,VmH
compactum,compactum,compingo,V3,c2840,,VmH
compactum,compactum,compactum,N2,D3H99,n,NcB
complecto,complecto,complector/-o,V3,c2854,,VmH
complecto,complecto,complecto,V3,D3HGE,,VmH
complecto,complecto,complectus,N2/1,D3HGG,*,Af-
compotus,compotus,computus,N2,c2934,m,NcB
compotus,compotus,compotus,N2,D401E,m,NcB
conbino,conbino,conbino,V1,D4060,,VmF
conca,conca,concha,N1,c2998,f,NcA
conca,conca,conca,N1,D4061,f,NcA
conceylum,conceylum,conceylum,N2,D4094,n,NcB
concicla,concicla,conchicla,N1,c3001,f,NcA
concicla,concicla,concicla,N1,D40A6,f,NcA
concio,concio,contio,N3B,c3759,f,NcC
concio,concio,concio,N3B,D40BE,f,NcC
concio,concio,concio,V1,D40A0,,VmF
concio,concio,concieo,V2,c3013,,VmG
concio,concio,concium,N2,D40CE,n,NcB
concio,concio,concius,N2/1,D40CF,*,Af-
concionarius,concionarius,contionarius,N2/1,c3763,*,Af-
concionarius,concionarius,concionarius,N2/1,D40BG,*,Af-
concionarius,concionarius,contionarius,N2/1,c3763,*,Af-
concionarius,concionarius,concionarius,N2/1,D40BG,*,Af-
conctio,conctio,contio,N3B,c3759,f,NcC
conctio,conctio,conctio,N3B,D40F6,f,NcC
concula,concula,conchula,N1,c3004,f,NcA
concula,concula,concula,N1,D40FG,f,NcA
condiloma,condiloma,condiloma,N3B,D4120,n,NcC
condilus,condilus,condilus,N2,D4123,m,NcB
conductitius,conductitius,conductitius,N2/1,D415G,*,Af-
conductitius,conductitius,conductitius,N2/1,D415G,*,Af-
conestabilis,conestabilis,conestabilis,N3A,D4181,*,Af-
conhol,conhol,conhol,N,D4236,,NcP
coniero,coniero,coniuro,V1,c3440,,VmF
coniero,coniero,coniero,V1,D4249,,VmF
conlactaneus,conlactaneus,collactaneus,N2,c2374,m,NcB
conlactaneus,conlactaneus,conlactaneus,N2,D426D,m,NcB
conlator,conlator,collator,N3B,c2385,m,NcC
conlator,conlator,conlator,N3B,D4271,m,NcC
conlumino,conlumino,collumino,V1,c2457,,VmF
conlumino,conlumino,conlumino,V1,D427G,,VmF
conlusio,conlusio,conlusio,N3B,c2461,f,NcC
conlusio,conlusio,conlusio,N3B,D427H,f,NcC
connestabilis,connestabilis,connestabilis,N3A,D428A,*,Af-
connexio,connexio,connexio,N3B,c3202,f,NcC
connexio,connexio,connexio,N3B,D428D,f,NcC
conniuentia,conniuentia,coniuentia,N1,c9957,f,NcA
conniuentia,conniuentia,conniuentia,N1,D428H,f,NcA
conniuentia,conniuentia,conniueo,V2,c3420,,VmG
conniuentia,conniuentia,conniuo,V3,D4290,,VmH
connius,connius,connius,N2/1,D4291,*,Af-
connius,connius,connius,N2/1,D4291,*,Af-
connus,connus,cunnus,N2,c4643,m,NcB
connus,connus,connus,N2,20078,m,NpB
connus,connus,connus,N2,D4299,m,NcB
conpluuium,conpluuium,compluuium,N2,c2879,n,NcB
conpluuium,conpluuium,conpluuium,N2,D42A4,n,NcB
conpotrix,conpotrix,conpotrix,N3B,c7889,f,NcC
conpotrix,conpotrix,conpotrix,N3B,D42A5,f,NcC
conquaero,conquaero,conquiro,V3,c3456,,VmH
conquaero,conquaero,conquaero,V3,D42AC,,VmH
conreus,conreus,correus,N2,c4108,m,NcB
conreus,conreus,conreus,N2,D42CF,m,NcB
conrogo,conrogo,corrogo,V1,c4124,,VmF
conrogo,conrogo,conrogo,V1,D42D2,,VmF
conrotundo,conrotundo,corrotundo,V1,c4125,,VmF
conrotundo,conrotundo,conrotundo,V1,D42D3,,VmF
consacro,consacro,consecro/-or,V1,c3489,,VmF
consacro,consacro,consacro,V1,D42D9,,VmF
consicio,consicio,consicio,N3B,D42HB,f,NcC
consimulo,consimulo,consimulo,V1,D431B,,VmF
consolor,consolor,consolo/-or,V1,c3569,,VmF
consolor,consolor,consulo,V3,c3652,,VmH
consolor,consolor,consolor,V1,D4331,,VmF
conspico,conspico,conspicor/-o,V1,c3590,,VmF
conspico,conspico,conspico,V1,D434F,,VmF
contatio,contatio,cunctatio,N3B,c4614,f,NcC
contatio,contatio,contatio,N3B,D43C4,f,NcC
contumia,contumia,contumelia,N1,c3839,f,NcA
contumia,contumia,contumia,N1,D447H,f,NcA
conuoluulus,conuoluulus,conuoluolus,N2,c3935,m,NcB
conuoluulus,conuoluulus,conuoluulus,N2,D44EC,m,NcB
copla,copla,copula,N1,c1053,f,NcA
copla,copla,copla,N1,D4527,f,NcA
copla,copla,coplo,V1,D4528,,VmF
copo,copo,caupo,N3B,c0982,m,NcC
copo,copo,copo,N3B,D4529,m,NcC
copo,copo,copum,N2,D4544,n,NcB
copo,copo,copus,N2,D4546,m,NcB
copo,copo,copo,V1,D44HC,,VmF
coponicula,coponicula,cauponicula,N1,c0985,f,NcA
coponicula,coponicula,coponicula,N1,D452C,f,NcA
coralis,coralis,coralis,N3B,D456F,m,NcC
coralis,coralis,corallium,N2,c4003,n,NcB
coralis,coralis,coralis,N3B,D456F,m,NcC
coralis,coralis,corale,N3B,D456A,n,NcC
corallum,corallum,corallium,N2,c4003,n,NcB
corallum,corallum,coralli,N2/1,21099,*,Af-
corallum,corallum,corallum,N2,D4570,n,NcB
corallum,corallum,corallus,N2,D4572,m,NcB
corda,corda,chorda,N1,c1489,f,NcA
